# Polynomial metadata: 
# -- Order: 4
# -- Trained on data: 'data/mc/mc_L_production.root'
# -- Input branches: { x_sv y_sv dxdz_sv dydz_sv dpp_sv }
# -- Time created: Thu Jan 22 10:43:56 2026

poly-DoF 5
is-RHRS 0
dpp_q1   4   0   0   0   0   -1.142678695e+04
dpp_q1   3   1   0   0   0   +1.848061207e+03
dpp_q1   3   0   1   0   0   +3.699119723e+04
dpp_q1   3   0   0   1   0   -1.145480027e+03
dpp_q1   3   0   0   0   1   +5.718355854e+02
dpp_q1   3   0   0   0   0   +8.948241705e+01
dpp_q1   2   2   0   0   0   +2.423276778e+03
dpp_q1   2   1   1   0   0   -4.453817593e+03
dpp_q1   2   1   0   1   0   -7.577331015e+01
dpp_q1   2   1   0   0   1   -8.942808290e+02
dpp_q1   2   1   0   0   0   +2.224518692e+01
dpp_q1   2   0   2   0   0   -4.216079901e+04
dpp_q1   2   0   1   1   0   +1.384901022e+03
dpp_q1   2   0   1   0   1   -1.318494398e+03
dpp_q1   2   0   1   0   0   -2.353795012e+02
dpp_q1   2   0   0   2   0   +3.448301438e+03
dpp_q1   2   0   0   1   1   -1.326580670e+03
dpp_q1   2   0   0   1   0   +9.982052333e+01
dpp_q1   2   0   0   0   2   +3.848557651e+02
dpp_q1   2   0   0   0   1   -2.555669807e+01
dpp_q1   2   0   0   0   0   -1.129396061e+00
dpp_q1   1   3   0   0   0   -1.091208239e+02
dpp_q1   1   2   1   0   0   -3.303727311e+03
dpp_q1   1   2   0   1   0   +1.118040854e+02
dpp_q1   1   2   0   0   1   -4.456937388e+01
dpp_q1   1   2   0   0   0   -8.725409840e+00
dpp_q1   1   1   2   0   0   +3.662827390e+03
dpp_q1   1   1   1   1   0   -1.015821341e+03
dpp_q1   1   1   1   0   1   +1.643649308e+03
dpp_q1   1   1   1   0   0   -5.616529650e+01
dpp_q1   1   1   0   2   0   +4.761277494e+02
dpp_q1   1   1   0   1   1   -3.041179064e+02
dpp_q1   1   1   0   1   0   +1.549557049e+01
dpp_q1   1   1   0   0   2   +1.919404593e+01
dpp_q1   1   1   0   0   1   -6.454381631e-02
dpp_q1   1   1   0   0   0   -1.274349363e-01
dpp_q1   1   0   3   0   0   +1.981115990e+04
dpp_q1   1   0   2   1   0   -1.355469092e+02
dpp_q1   1   0   2   0   1   +8.864374701e+02
dpp_q1   1   0   2   0   0   +1.946446255e+02
dpp_q1   1   0   1   2   0   -3.985954271e+03
dpp_q1   1   0   1   1   1   +1.750906004e+03
dpp_q1   1   0   1   1   0   -1.326262638e+02
dpp_q1   1   0   1   0   2   -6.135804773e+02
dpp_q1   1   0   1   0   1   +4.174816075e+01
dpp_q1   1   0   1   0   0   +1.556823649e+00
dpp_q1   1   0   0   3   0   -1.908894950e+02
dpp_q1   1   0   0   2   1   -7.935450957e+01
dpp_q1   1   0   0   2   0   -1.411959067e+01
dpp_q1   1   0   0   1   2   +1.751127816e+02
dpp_q1   1   0   0   1   1   -3.844055706e+00
dpp_q1   1   0   0   1   0   -2.088453194e-01
dpp_q1   1   0   0   0   3   -2.382830549e+01
dpp_q1   1   0   0   0   2   +1.130097696e+00
dpp_q1   1   0   0   0   1   +1.575153247e-01
dpp_q1   1   0   0   0   0   +2.431762691e-03
dpp_q1   0   4   0   0   0   +8.288614485e+01
dpp_q1   0   3   1   0   0   +9.402505767e+01
dpp_q1   0   3   0   1   0   +2.744018551e+01
