# Polynomial metadata: 
# -- Order: 4
# -- Trained on data: 'data/sieve_holes/fits_15Oct/cuts_L_V123-H3-dp.root'
# -- Input branches: { x_fp y_fp dxdz_fp dydz_fp }
# -- Time created: Fri Oct 24 01:08:19 2025

poly-DoF 4
is-RHRS 0
dpp_sv   4   0   0   0   +3.896427796e-04
dpp_sv   3   1   0   0   -3.139167140e-02
dpp_sv   3   0   1   0   -1.688447450e-02
dpp_sv   3   0   0   1   +1.659901599e-02
dpp_sv   3   0   0   0   +2.462962735e-03
dpp_sv   2   2   0   0   +1.456599145e+00
dpp_sv   2   1   1   0   -1.066686248e+00
dpp_sv   2   1   0   1   -5.826680038e+00
dpp_sv   2   1   0   0   -1.032173648e-01
dpp_sv   2   0   2   0   +3.265159681e+00
dpp_sv   2   0   1   1   -3.211006816e-01
dpp_sv   2   0   1   0   -1.204238587e-02
dpp_sv   2   0   0   2   +9.315437897e-01
dpp_sv   2   0   0   1   -3.408365330e-02
dpp_sv   2   0   0   0   +7.442224278e-03
dpp_sv   1   3   0   0   -1.951732745e+01
dpp_sv   1   2   1   0   +3.660128016e+00
dpp_sv   1   2   0   1   -1.314491927e+02
dpp_sv   1   2   0   0   -2.053768337e+00
dpp_sv   1   1   2   0   -2.062540450e+02
dpp_sv   1   1   1   1   -9.771329076e+01
dpp_sv   1   1   1   0   -2.915379315e+00
dpp_sv   1   1   0   2   +2.422829834e+02
dpp_sv   1   1   0   1   +2.878949301e+00
dpp_sv   1   1   0   0   -1.173886231e-02
dpp_sv   1   0   3   0   -4.149576553e+01
dpp_sv   1   0   2   1   +3.192707040e+01
dpp_sv   1   0   2   0   +6.192662436e-01
dpp_sv   1   0   1   2   +1.550055139e+02
dpp_sv   1   0   1   1   +1.787468572e+00
dpp_sv   1   0   1   0   +1.461784382e-01
dpp_sv   1   0   0   3   -7.281203274e+01
dpp_sv   1   0   0   2   +2.303117698e+00
dpp_sv   1   0   0   1   +1.078359827e-01
dpp_sv   1   0   0   0   +7.428958666e-02
dpp_sv   0   4   0   0   +2.856281477e+02
dpp_sv   0   3   1   0   +2.225003662e+03
dpp_sv   0   3   0   1   -1.772314799e+03
dpp_sv   0   3   0   0   +5.967441642e-01
dpp_sv   0   2   2   0   -2.153410152e+03
dpp_sv   0   2   1   1   -4.256510986e+03
dpp_sv   0   2   1   0   -8.172744464e+00
dpp_sv   0   2   0   2   +6.429194668e+03
dpp_sv   0   2   0   1   +1.591369185e+01
dpp_sv   0   2   0   0   +1.681350025e-01
dpp_sv   0   1   3   0   +8.883552402e+03
dpp_sv   0   1   2   1   +6.805100271e+03
dpp_sv   0   1   2   0   +7.479691380e+01
dpp_sv   0   1   1   2   +3.459779807e+03
dpp_sv   0   1   1   1   +6.574086106e+01
dpp_sv   0   1   1   0   -3.813714208e+00
dpp_sv   0   1   0   3   -8.752956331e+03
dpp_sv   0   1   0   2   -1.463559791e+01
dpp_sv   0   1   0   1   +1.279329690e+00
dpp_sv   0   1   0   0   -2.874815153e-03
dpp_sv   0   0   4   0   -1.806572699e+03
dpp_sv   0   0   3   1   -2.991517326e+03
dpp_sv   0   0   3   0   +7.011719030e+00
dpp_sv   0   0   2   2   -4.783193897e+03
dpp_sv   0   0   2   1   -2.600679994e+01
dpp_sv   0   0   2   0   +3.497923495e+00
dpp_sv   0   0   1   3   -1.450035357e+03
dpp_sv   0   0   1   2   -5.824346291e+01
dpp_sv   0   0   1   1   +5.429378973e-01
dpp_sv   0   0   1   0   -3.511366285e-02
dpp_sv   0   0   0   4   +4.254643554e+03
dpp_sv   0   0   0   3   -2.127693121e+01
dpp_sv   0   0   0   2   -3.008454680e+00
dpp_sv   0   0   0   1   -4.223930914e-03
dpp_sv   0   0   0   0   -3.812139736e-04
dxdz_sv   4   0   0   0   +1.118954214e-02
dxdz_sv   3   1   0   0   +3.085971115e-01
dxdz_sv   3   0   1   0   +6.703144452e-01
dxdz_sv   3   0   0   1   -2.307557365e-01
dxdz_sv   3   0   0   0   -1.296183778e-03
dxdz_sv   2   2   0   0   +7.568444280e+00
dxdz_sv   2   1   1   0   -1.675169386e+01
dxdz_sv   2   1   0   1   -2.395417514e+01
dxdz_sv   2   1   0   0   -2.911975570e-01
dxdz_sv   2   0   2   0   +1.001810508e+01
dxdz_sv   2   0   1   1   -2.987249108e+01
dxdz_sv   2   0   1   0   -5.808360726e-01
dxdz_sv   2   0   0   2   +3.176941049e+00
dxdz_sv   2   0   0   1   -7.596094030e-02
dxdz_sv   2   0   0   0   -1.713872242e-02
dxdz_sv   1   3   0   0   -1.010130020e+02
dxdz_sv   1   2   1   0   +3.467682238e+02
dxdz_sv   1   2   0   1   +4.159277246e+00
dxdz_sv   1   2   0   0   +2.558199045e+00
dxdz_sv   1   1   2   0   -2.828389037e+02
dxdz_sv   1   1   1   1   -1.678598630e+02
dxdz_sv   1   1   1   0   -5.364012718e-01
dxdz_sv   1   1   0   2   +4.458655727e+02
dxdz_sv   1   1   0   1   -8.263832095e-01
dxdz_sv   1   1   0   0   +7.490471340e-02
dxdz_sv   1   0   3   0   -9.303920983e+02
dxdz_sv   1   0   2   1   +1.663633297e+02
dxdz_sv   1   0   2   0   -8.316990556e+00
dxdz_sv   1   0   1   2   +1.052501683e+03
dxdz_sv   1   0   1   1   +2.198446759e+01
dxdz_sv   1   0   1   0   +5.781362918e-01
dxdz_sv   1   0   0   3   -1.525472354e+02
dxdz_sv   1   0   0   2   +5.583098119e+00
dxdz_sv   1   0   0   1   +1.235428487e-01
dxdz_sv   1   0   0   0   +7.567675708e-03
dxdz_sv   0   4   0   0   +2.114387904e+03
dxdz_sv   0   3   1   0   -4.566250438e+03
dxdz_sv   0   3   0   1   -2.337522976e+03
dxdz_sv   0   3   0   0   +6.498950965e+01
dxdz_sv   0   2   2   0   -1.491447570e+04
dxdz_sv   0   2   1   1   +3.794143724e+03
dxdz_sv   0   2   1   0   -4.654428283e+02
dxdz_sv   0   2   0   2   -3.355439463e+02
dxdz_sv   0   2   0   1   -1.859555447e+02
dxdz_sv   0   2   0   0   -1.992334712e+00
dxdz_sv   0   1   3   0   +5.420980557e+04
dxdz_sv   0   1   2   1   +9.123090887e+03
dxdz_sv   0   1   2   0   +2.276213547e+01
dxdz_sv   0   1   1   2   -1.273363962e+04
dxdz_sv   0   1   1   1   +2.234727800e+02
dxdz_sv   0   1   1   0   -2.880056657e+01
dxdz_sv   0   1   0   3   +5.882445425e+02
dxdz_sv   0   1   0   2   +1.775894992e+02
dxdz_sv   0   1   0   1   +4.784818561e+00
dxdz_sv   0   1   0   0   -2.507349450e-02
dxdz_sv   0   0   4   0   +8.839192638e+03
dxdz_sv   0   0   3   1   -2.580928079e+04
dxdz_sv   0   0   3   0   +7.635735004e+02
dxdz_sv   0   0   2   2   +4.472841777e+02
dxdz_sv   0   0   2   1   +1.043138758e+02
dxdz_sv   0   0   2   0   -3.357445830e+00
dxdz_sv   0   0   1   3   -6.590714855e+03
dxdz_sv   0   0   1   2   -5.832402740e+02
dxdz_sv   0   0   1   1   +1.130118451e+01
dxdz_sv   0   0   1   0   -2.030826863e+00
dxdz_sv   0   0   0   4   +8.747273746e+02
dxdz_sv   0   0   0   3   -8.131179823e+01
dxdz_sv   0   0   0   2   -4.874374374e+00
dxdz_sv   0   0   0   1   -3.541664110e-02
dxdz_sv   0   0   0   0   +1.068347002e-03
dydz_sv   4   0   0   0   +2.413615766e-03
dydz_sv   3   1   0   0   -5.208696517e-02
dydz_sv   3   0   1   0   +6.673920363e-02
dydz_sv   3   0   0   1   +2.404573033e-01
dydz_sv   3   0   0   0   +2.378867354e-03
dydz_sv   2   2   0   0   +6.778823269e+00
dydz_sv   2   1   1   0   -6.114855990e+00
dydz_sv   2   1   0   1   -9.713287745e+00
dydz_sv   2   1   0   0   -8.489298629e-02
dydz_sv   2   0   2   0   -1.248591261e+01
dydz_sv   2   0   1   1   -8.655817188e+00
dydz_sv   2   0   1   0   -4.590213343e-01
dydz_sv   2   0   0   2   -1.228894814e+01
dydz_sv   2   0   0   1   -1.589204579e-01
dydz_sv   2   0   0   0   -1.729452463e-03
dydz_sv   1   3   0   0   -2.120555645e+02
dydz_sv   1   2   1   0   -6.313948082e+01
dydz_sv   1   2   0   1   +1.005732602e+02
dydz_sv   1   2   0   0   -3.785775353e+00
dydz_sv   1   1   2   0   +7.399635179e+02
dydz_sv   1   1   1   1   -3.012852880e+02
dydz_sv   1   1   1   0   +3.739535345e+00
dydz_sv   1   1   0   2   +2.344858763e+02
dydz_sv   1   1   0   1   +3.585755655e+00
dydz_sv   1   1   0   0   +3.004019392e-01
dydz_sv   1   0   3   0   -2.542531939e+01
dydz_sv   1   0   2   1   -3.644625535e+01
dydz_sv   1   0   2   0   +1.838100081e+01
dydz_sv   1   0   1   2   +6.583017821e+02
dydz_sv   1   0   1   1   +6.847070251e+00
dydz_sv   1   0   1   0   +2.377896992e-01
dydz_sv   1   0   0   3   +2.642321782e+02
dydz_sv   1   0   0   2   +1.380723265e+01
dydz_sv   1   0   0   1   -3.908062427e-01
dydz_sv   1   0   0   0   +1.199704405e-02
dydz_sv   0   4   0   0   -3.889819601e+03
dydz_sv   0   3   1   0   -1.654986318e+03
dydz_sv   0   3   0   1   +1.624135263e+04
dydz_sv   0   3   0   0   -1.169160422e+01
dydz_sv   0   2   2   0   -1.973065045e+04
dydz_sv   0   2   1   1   +9.234058480e+03
dydz_sv   0   2   1   0   -1.379934985e+02
dydz_sv   0   2   0   2   -2.429160249e+04
dydz_sv   0   2   0   1   +6.700045042e+01
dydz_sv   0   2   0   0   +4.544368770e+00
dydz_sv   0   1   3   0   -1.462336860e+04
dydz_sv   0   1   2   1   +1.873617905e+04
dydz_sv   0   1   2   0   -8.834143040e+02
dydz_sv   0   1   1   2   -1.032104279e+04
dydz_sv   0   1   1   1   +1.734895601e+02
dydz_sv   0   1   1   0   +6.126893921e-01
dydz_sv   0   1   0   3   +1.639583035e+04
dydz_sv   0   1   0   2   +7.654823322e+00
dydz_sv   0   1   0   1   -6.272602335e+00
dydz_sv   0   1   0   0   -5.870850937e-01
dydz_sv   0   0   4   0   +1.372598156e+04
dydz_sv   0   0   3   1   +1.211643868e+04
dydz_sv   0   0   3   0   +4.488131649e+01
dydz_sv   0   0   2   2   -2.561068143e+04
dydz_sv   0   0   2   1   -8.619963532e+00
dydz_sv   0   0   2   0   -2.101973259e+01
dydz_sv   0   0   1   3   -1.299743638e+03
dydz_sv   0   0   1   2   -2.394669609e+02
dydz_sv   0   0   1   1   +2.523511884e+00
dydz_sv   0   0   1   0   -3.471158794e-02
dydz_sv   0   0   0   4   -8.785365515e+03
dydz_sv   0   0   0   3   -2.162646285e+02
dydz_sv   0   0   0   2   +3.116880407e+00
dydz_sv   0   0   0   1   -2.081169560e-01
dydz_sv   0   0   0   0   -1.276683234e-02
x_sv   4   0   0   0   +9.400049324e-03
x_sv   3   1   0   0   +3.193411303e-01
x_sv   3   0   1   0   +7.139470913e-01
x_sv   3   0   0   1   -3.933331593e-02
x_sv   3   0   0   0   +5.507119556e-03
x_sv   2   2   0   0   +9.834435428e+00
x_sv   2   1   1   0   -1.983035184e+01
x_sv   2   1   0   1   -2.152361103e+01
x_sv   2   1   0   0   -1.391592924e-01
x_sv   2   0   2   0   -1.878554654e+00
x_sv   2   0   1   1   -3.579079298e+01
x_sv   2   0   1   0   -1.117486826e+00
x_sv   2   0   0   2   -9.229980672e+00
x_sv   2   0   0   1   -7.421183864e-01
x_sv   2   0   0   0   -2.006547777e-02
x_sv   1   3   0   0   -6.029038945e+01
x_sv   1   2   1   0   +4.310123089e+02
x_sv   1   2   0   1   -3.772633164e+02
x_sv   1   2   0   0   +1.155394174e-01
x_sv   1   1   2   0   -7.228443269e+02
x_sv   1   1   1   1   -4.219989847e+02
x_sv   1   1   1   0   +8.059417682e+00
x_sv   1   1   0   2   +6.711050168e+02
x_sv   1   1   0   1   -7.127067730e+00
x_sv   1   1   0   0   -3.298111947e-02
x_sv   1   0   3   0   +4.097994723e+01
x_sv   1   0   2   1   +6.004020942e+02
x_sv   1   0   2   0   +5.835899188e-01
x_sv   1   0   1   2   +1.910913855e+03
x_sv   1   0   1   1   +6.869880075e+01
x_sv   1   0   1   0   +1.198751026e+00
x_sv   1   0   0   3   +4.612043121e+01
x_sv   1   0   0   2   +2.350870299e+01
x_sv   1   0   0   1   +4.325473228e-01
x_sv   1   0   0   0   +6.698088208e-03
x_sv   0   4   0   0   +3.176577499e+03
x_sv   0   3   1   0   -3.929283116e+03
x_sv   0   3   0   1   -6.390041572e+03
x_sv   0   3   0   0   +8.838509874e+01
x_sv   0   2   2   0   -1.177247978e+04
x_sv   0   2   1   1   +4.777628785e+02
x_sv   0   2   1   0   -3.092911658e+02
x_sv   0   2   0   2   +1.117859675e+04
x_sv   0   2   0   1   -1.977113823e+02
x_sv   0   2   0   0   -2.728556052e+00
x_sv   0   1   3   0   +2.753735794e+04
x_sv   0   1   2   1   +2.564919114e+04
x_sv   0   1   2   0   +4.882806492e+02
x_sv   0   1   1   2   +1.047843837e+03
x_sv   0   1   1   1   +3.293918322e+02
x_sv   0   1   1   0   -1.482702719e+01
x_sv   0   1   0   3   -8.964341916e+03
x_sv   0   1   0   2   +3.405235967e+02
x_sv   0   1   0   1   +7.847063696e+00
x_sv   0   1   0   0   -4.061479378e-02
x_sv   0   0   4   0   +1.814408341e+03
x_sv   0   0   3   1   -3.256917368e+04
x_sv   0   0   3   0   -2.806324660e+00
x_sv   0   0   2   2   -8.423453716e+03
x_sv   0   0   2   1   -9.929485419e+01
x_sv   0   0   2   0   -6.647062109e-01
x_sv   0   0   1   3   -2.071082625e+04
x_sv   0   0   1   2   -1.284959624e+03
x_sv   0   0   1   1   -2.332993565e+01
x_sv   0   0   1   0   -1.825182930e+00
x_sv   0   0   0   4   +2.527106602e+03
x_sv   0   0   0   3   -2.721252391e+02
x_sv   0   0   0   2   -9.872081350e+00
x_sv   0   0   0   1   -1.802198196e-02
x_sv   0   0   0   0   -1.602302178e-03
y_sv   4   0   0   0   +3.513022753e-03
y_sv   3   1   0   0   -5.058293368e-01
y_sv   3   0   1   0   -2.250525667e-01
y_sv   3   0   0   1   -1.662750695e-01
y_sv   3   0   0   0   -1.103058350e-02
y_sv   2   2   0   0   -4.095810636e+00
y_sv   2   1   1   0   -6.113550496e+00
y_sv   2   1   0   1   +6.792949669e+01
y_sv   2   1   0   0   +7.511369005e-01
y_sv   2   0   2   0   +1.582172806e+01
y_sv   2   0   1   1   +6.318434236e+00
y_sv   2   0   1   0   +1.314149107e-01
y_sv   2   0   0   2   -1.789433696e-01
y_sv   2   0   0   1   +9.066201025e-01
y_sv   2   0   0   0   +1.419617504e-02
y_sv   1   3   0   0   +6.331919839e+01
y_sv   1   2   1   0   +1.315752883e+02
y_sv   1   2   0   1   +5.269884923e+02
y_sv   1   2   0   0   +1.523813823e+01
y_sv   1   1   2   0   -7.275532017e+01
y_sv   1   1   1   1   +9.000011414e+02
y_sv   1   1   1   0   +1.675390968e+01
y_sv   1   1   0   2   -2.392461188e+03
y_sv   1   1   0   1   -4.296228338e+01
y_sv   1   1   0   0   -1.931295172e-01
y_sv   1   0   3   0   +3.654097292e+01
y_sv   1   0   2   1   -6.460519613e+02
y_sv   1   0   2   0   -2.003153431e+01
y_sv   1   0   1   2   -4.089460545e+02
y_sv   1   0   1   1   -8.735329960e+00
y_sv   1   0   1   0   +4.644223050e-03
y_sv   1   0   0   3   +6.835306124e+02
y_sv   1   0   0   2   -2.981923299e+01
y_sv   1   0   0   1   -1.556084770e+00
y_sv   1   0   0   0   -1.120579694e-02
y_sv   0   4   0   0   +2.881734349e+03
y_sv   0   3   1   0   +7.693102702e+03
y_sv   0   3   0   1   -4.692623387e+03
y_sv   0   3   0   0   +2.386130671e+02
y_sv   0   2   2   0   -2.786686940e+04
y_sv   0   2   1   1   -2.112905294e+04
y_sv   0   2   1   0   -1.281046615e+02
y_sv   0   2   0   2   +5.157776116e+03
y_sv   0   2   0   1   -4.904728749e+02
y_sv   0   2   0   0   +1.496003090e+00
y_sv   0   1   3   0   -7.201835352e+03
y_sv   0   1   2   1   +3.454894303e+04
y_sv   0   1   2   0   +2.855848547e+02
y_sv   0   1   1   2   +4.925073657e+03
y_sv   0   1   1   1   -2.179762034e+01
y_sv   0   1   1   0   -6.538080306e+00
y_sv   0   1   0   3   +1.063731220e+04
y_sv   0   1   0   2   +5.629121444e+02
y_sv   0   1   0   1   -1.213031123e+01
y_sv   0   1   0   0   -9.431365303e-01
y_sv   0   0   4   0   -6.202862391e+03
y_sv   0   0   3   1   +2.775559224e+02
y_sv   0   0   3   0   -1.153150074e+02
y_sv   0   0   2   2   +5.759418093e+03
y_sv   0   0   2   1   +6.299160887e+02
y_sv   0   0   2   0   +1.216293877e+01
y_sv   0   0   1   3   -1.485677936e+03
y_sv   0   0   1   2   -9.537458154e+01
y_sv   0   0   1   1   +1.218561305e-01
y_sv   0   0   1   0   -6.893835913e-02
y_sv   0   0   0   4   -8.979889874e+03
y_sv   0   0   0   3   +2.143789654e+02
y_sv   0   0   0   2   +2.077851384e+01
y_sv   0   0   0   1   +8.834175442e-01
y_sv   0   0   0   0   -1.140593342e-02
