# Polynomial metadata: 
# -- Order: 4
# -- Trained on data: 'data/sieve_holes/fits_22Mar/V123.root'
# -- Input branches: { x_sv y_sv dxdz_sv dydz_sv dpp_sv }
# -- Time created: Fri Apr 17 04:25:37 2026

poly-DoF 5
is-RHRS 0
dxdz_fp   4   0   0   0   0   +9.765820356e+04
dxdz_fp   3   1   0   0   0   +2.424131576e+04
dxdz_fp   3   0   1   0   0   -3.110228055e+05
dxdz_fp   3   0   0   1   0   -4.128341223e+04
dxdz_fp   3   0   0   0   1   +5.341141917e+03
dxdz_fp   3   0   0   0   0   +8.653298385e+02
dxdz_fp   2   2   0   0   0   -8.695228654e+03
dxdz_fp   2   1   1   0   0   -6.399369693e+04
dxdz_fp   2   1   0   1   0   +5.189308908e+03
dxdz_fp   2   1   0   0   1   -3.423040731e+03
dxdz_fp   2   1   0   0   0   +3.623262367e+02
dxdz_fp   2   0   2   0   0   +3.667525471e+05
dxdz_fp   2   0   1   1   0   +1.056747143e+05
dxdz_fp   2   0   1   0   1   -1.285964983e+04
dxdz_fp   2   0   1   0   0   -2.402496777e+03
dxdz_fp   2   0   0   2   0   +3.880188896e+03
dxdz_fp   2   0   0   1   1   +2.254748098e+02
dxdz_fp   2   0   0   1   0   +1.019541204e+02
dxdz_fp   2   0   0   0   2   +6.137012048e+01
dxdz_fp   2   0   0   0   1   +1.203518458e+01
dxdz_fp   2   0   0   0   0   +1.247539607e+01
dxdz_fp   1   3   0   0   0   +4.811674664e+06
dxdz_fp   1   2   1   0   0   +4.039124585e+03
dxdz_fp   1   2   0   1   0   -1.151950759e+07
dxdz_fp   1   2   0   0   1   -8.280826232e+02
dxdz_fp   1   2   0   0   0   +1.120985355e+05
dxdz_fp   1   1   2   0   0   +5.777926337e+04
dxdz_fp   1   1   1   1   0   -7.931342497e+03
dxdz_fp   1   1   1   0   1   +5.301991889e+03
dxdz_fp   1   1   1   0   0   -9.769523582e+02
dxdz_fp   1   1   0   2   0   +9.003939789e+06
dxdz_fp   1   1   0   1   1   +6.583530476e+01
dxdz_fp   1   1   0   1   0   -2.100243165e+05
dxdz_fp   1   1   0   0   2   +2.495527974e+01
dxdz_fp   1   1   0   0   1   -7.260401617e+01
dxdz_fp   1   1   0   0   0   -3.987533521e+02
dxdz_fp   1   0   3   0   0   -1.893436536e+05
dxdz_fp   1   0   2   1   0   -8.965677750e+04
dxdz_fp   1   0   2   0   1   +9.723526474e+03
dxdz_fp   1   0   2   0   0   +1.998470308e+03
dxdz_fp   1   0   1   2   0   -1.465191792e+03
dxdz_fp   1   0   1   1   1   -1.545961786e+03
dxdz_fp   1   0   1   1   0   +5.644224224e+01
dxdz_fp   1   0   1   0   2   -3.561298474e+02
dxdz_fp   1   0   1   0   1   -3.407357622e+01
dxdz_fp   1   0   1   0   0   -2.183216969e+01
dxdz_fp   1   0   0   3   0   -2.297631928e+06
dxdz_fp   1   0   0   2   1   -5.951176497e+01
dxdz_fp   1   0   0   2   0   +9.459174285e+04
dxdz_fp   1   0   0   1   2   -1.372986305e+02
dxdz_fp   1   0   0   1   1   +1.942088973e+01
dxdz_fp   1   0   0   1   0   +7.332468800e+01
dxdz_fp   1   0   0   0   3   -1.881715854e+02
dxdz_fp   1   0   0   0   2   -3.372963989e+01
dxdz_fp   1   0   0   0   1   -6.032262591e-01
dxdz_fp   1   0   0   0   0   -7.607167765e+00
dxdz_fp   0   4   0   0   0   -3.402192898e+05
dxdz_fp   0   3   1   0   0   -2.493576684e+06
dxdz_fp   0   3   0   1   0   +1.119698565e+06
dxdz_fp   0   3   0   0   1   -5.812733154e+04
