# Polynomial metadata: 
# -- Order: 3 
# -- Trained on data: 'data/sieve_holes/fits_21Dec/V123.root'
# -- first-guess (fg) polynomial: 'data/poly/fits_21Dec/V123_fp_sv_L_4ord.dat'
# -- Input branches: { fg_x_sv fg_y_sv fg_dxdz_sv fg_dydz_sv fg_dpp_sv y_hcs }
# -- Time created: Mon Dec 29 16:26:43 2025

poly-DoF 6
is-RHRS 0
dpp_sv   3   0   0   0   0   0   +2.325067278e-07
dpp_sv   2   1   0   0   0   0   -2.979749965e-07
dpp_sv   2   0   1   0   0   0   -5.445372543e-07
dpp_sv   2   0   0   1   0   0   +2.749259705e-07
dpp_sv   2   0   0   0   1   0   +8.331197905e-09
dpp_sv   2   0   0   0   0   1   -6.377391869e-08
dpp_sv   2   0   0   0   0   0   +1.213760974e-09
dpp_sv   1   2   0   0   0   0   +1.179055637e-08
dpp_sv   1   1   1   0   0   0   +4.602050774e-07
dpp_sv   1   1   0   1   0   0   -2.104496455e-08
dpp_sv   1   1   0   0   1   0   -2.117576981e-09
dpp_sv   1   1   0   0   0   1   +2.651291069e-08
dpp_sv   1   1   0   0   0   0   -1.361360660e-09
dpp_sv   1   0   2   0   0   0   +4.176224143e-07
dpp_sv   1   0   1   1   0   0   -4.083894179e-07
dpp_sv   1   0   1   0   1   0   -1.268192802e-08
dpp_sv   1   0   1   0   0   1   +9.945667312e-08
dpp_sv   1   0   1   0   0   0   -1.122224845e-09
dpp_sv   1   0   0   2   0   0   +4.653908718e-09
dpp_sv   1   0   0   1   1   0   -8.546582760e-11
dpp_sv   1   0   0   1   0   1   -1.360785499e-07
dpp_sv   1   0   0   1   0   0   +1.571257813e-09
dpp_sv   1   0   0   0   2   0   +7.338799185e-11
dpp_sv   1   0   0   0   1   1   +7.636532444e-09
dpp_sv   1   0   0   0   1   0   -1.201746802e-10
dpp_sv   1   0   0   0   0   2   -1.697584182e-07
dpp_sv   1   0   0   0   0   1   -9.403642932e-09
dpp_sv   1   0   0   0   0   0   +4.564762910e-11
dpp_sv   0   3   0   0   0   0   +1.531923651e-09
dpp_sv   0   2   1   0   0   0   -1.365608914e-08
dpp_sv   0   2   0   1   0   0   -5.017536750e-09
dpp_sv   0   2   0   0   1   0   -6.338350188e-10
dpp_sv   0   2   0   0   0   1   +5.223214493e-09
dpp_sv   0   2   0   0   0   0   +5.147786478e-11
dpp_sv   0   1   2   0   0   0   -1.748437359e-07
dpp_sv   0   1   1   1   0   0   +2.269768602e-08
dpp_sv   0   1   1   0   1   0   +2.688310930e-09
dpp_sv   0   1   1   0   0   1   +1.104036877e-07
dpp_sv   0   1   1   0   0   0   +3.385932248e-10
dpp_sv   0   1   0   2   0   0   +6.245949154e-09
dpp_sv   0   1   0   1   1   0   +8.916239027e-10
dpp_sv   0   1   0   1   0   1   -5.807167003e-09
dpp_sv   0   1   0   1   0   0   -9.947783976e-11
dpp_sv   0   1   0   0   2   0   -7.856290201e-10
dpp_sv   0   1   0   0   1   1   +3.204784162e-10
dpp_sv   0   1   0   0   1   0   +5.773038095e-12
dpp_sv   0   1   0   0   0   2   -5.966548716e-08
dpp_sv   0   1   0   0   0   1   +7.168251449e-10
dpp_sv   0   1   0   0   0   0   -2.972945480e-12
dpp_sv   0   0   3   0   0   0   -1.046290181e-07
dpp_sv   0   0   2   1   0   0   +1.484167225e-07
dpp_sv   0   0   2   0   1   0   +4.535991901e-09
dpp_sv   0   0   2   0   0   1   -3.842685459e-08
dpp_sv   0   0   2   0   0   0   +1.204873858e-10
dpp_sv   0   0   1   2   0   0   -6.890480593e-09
dpp_sv   0   0   1   1   1   0   -5.106625369e-10
dpp_sv   0   0   1   1   0   1   +2.046402553e-09
dpp_sv   0   0   1   1   0   0   -6.353532411e-10
dpp_sv   0   0   1   0   2   0   -6.275352988e-11
dpp_sv   0   0   1   0   1   1   -6.113574532e-09
dpp_sv   0   0   1   0   1   0   +1.106032370e-10
dpp_sv   0   0   1   0   0   2   +1.241890573e-07
dpp_sv   0   0   1   0   0   1   +8.565773261e-09
dpp_sv   0   0   1   0   0   0   -3.967734818e-11
dpp_sv   0   0   0   3   0   0   -5.458833069e-09
dpp_sv   0   0   0   2   1   0   +4.712439682e-10
dpp_sv   0   0   0   2   0   1   +2.816308152e-09
dpp_sv   0   0   0   2   0   0   -6.044934395e-11
dpp_sv   0   0   0   1   2   0   +4.189304634e-10
dpp_sv   0   0   0   1   1   1   +2.680402948e-09
dpp_sv   0   0   0   1   1   0   -8.140834464e-12
dpp_sv   0   0   0   1   0   2   +2.297422796e-08
dpp_sv   0   0   0   1   0   1   -6.317053822e-10
dpp_sv   0   0   0   1   0   0   +1.939403889e-12
dpp_sv   0   0   0   0   3   0   -1.188628910e-10
dpp_sv   0   0   0   0   2   1   -8.608199529e-11
dpp_sv   0   0   0   0   2   0   +3.273764900e-12
dpp_sv   0   0   0   0   1   2   -1.171737624e-07
dpp_sv   0   0   0   0   1   1   +1.006288941e-09
dpp_sv   0   0   0   0   1   0   +1.000000000e+00
dpp_sv   0   0   0   0   0   3   -3.741205130e-06
dpp_sv   0   0   0   0   0   2   +4.403773866e-08
dpp_sv   0   0   0   0   0   1   -1.971344864e-10
dpp_sv   0   0   0   0   0   0   +3.305764854e-13
dxdz_sv   3   0   0   0   0   0   +1.227814416e+03
dxdz_sv   2   1   0   0   0   0   -1.899278976e+03
dxdz_sv   2   0   1   0   0   0   -3.057046750e+03
dxdz_sv   2   0   0   1   0   0   +6.349448343e+02
dxdz_sv   2   0   0   0   1   0   -2.456348551e+01
dxdz_sv   2   0   0   0   0   1   -7.124863480e+01
dxdz_sv   2   0   0   0   0   0   -5.828881135e+01
dxdz_sv   1   2   0   0   0   0   +6.859122255e+02
dxdz_sv   1   1   1   0   0   0   +3.699144725e+03
dxdz_sv   1   1   0   1   0   0   -8.672604226e+02
dxdz_sv   1   1   0   0   1   0   -1.194234230e+01
dxdz_sv   1   1   0   0   0   1   +1.072638677e+03
dxdz_sv   1   1   0   0   0   0   +6.772770419e+00
dxdz_sv   1   0   2   0   0   0   +2.453843084e+03
dxdz_sv   1   0   1   1   0   0   -1.463657650e+03
dxdz_sv   1   0   1   0   1   0   +4.497878438e+01
dxdz_sv   1   0   1   0   0   1   +6.334253995e+02
dxdz_sv   1   0   1   0   0   0   +1.024085813e+02
dxdz_sv   1   0   0   2   0   0   -3.222562827e+02
dxdz_sv   1   0   0   1   1   0   -3.949631501e+01
dxdz_sv   1   0   0   1   0   1   +4.289639056e+02
dxdz_sv   1   0   0   1   0   0   -4.008497103e+01
dxdz_sv   1   0   0   0   2   0   -2.600286706e+00
dxdz_sv   1   0   0   0   1   1   +7.644890499e+01
dxdz_sv   1   0   0   0   1   0   -3.740010144e+00
dxdz_sv   1   0   0   0   0   2   +1.311508832e+02
dxdz_sv   1   0   0   0   0   1   +1.040653558e+02
dxdz_sv   1   0   0   0   0   0   -2.045962452e-01
dxdz_sv   0   3   0   0   0   0   +1.255656321e+02
dxdz_sv   0   2   1   0   0   0   -6.523833102e+02
dxdz_sv   0   2   0   1   0   0   -2.755806491e+02
dxdz_sv   0   2   0   0   1   0   +3.807481901e+00
dxdz_sv   0   2   0   0   0   1   -5.631881454e+02
dxdz_sv   0   2   0   0   0   0   +7.061107892e+00
dxdz_sv   0   1   2   0   0   0   -1.747352389e+03
dxdz_sv   0   1   1   1   0   0   +1.142247767e+03
dxdz_sv   0   1   1   0   1   0   +4.464111280e+01
dxdz_sv   0   1   1   0   0   1   -2.107037963e+03
dxdz_sv   0   1   1   0   0   0   -7.802496822e+00
dxdz_sv   0   1   0   2   0   0   +2.130991562e+02
dxdz_sv   0   1   0   1   1   0   -3.125664266e+00
dxdz_sv   0   1   0   1   0   1   -6.005472668e+01
dxdz_sv   0   1   0   1   0   0   -6.516410341e+00
dxdz_sv   0   1   0   0   2   0   -7.889607390e-01
dxdz_sv   0   1   0   0   1   1   -1.030186104e+01
dxdz_sv   0   1   0   0   1   0   +8.579001026e-02
dxdz_sv   0   1   0   0   0   2   -1.148500358e+03
dxdz_sv   0   1   0   0   0   1   +1.926837621e+00
dxdz_sv   0   1   0   0   0   0   +4.731064350e-02
dxdz_sv   0   0   3   0   0   0   -6.321864627e+02
dxdz_sv   0   0   2   1   0   0   +7.731112277e+02
dxdz_sv   0   0   2   0   1   0   -1.962705980e+01
dxdz_sv   0   0   2   0   0   1   -9.539509197e+01
dxdz_sv   0   0   2   0   0   0   -4.632163419e+01
dxdz_sv   0   0   1   2   0   0   -2.078730074e+01
dxdz_sv   0   0   1   1   1   0   +2.185574085e+00
dxdz_sv   0   0   1   1   0   1   +7.132621455e+02
dxdz_sv   0   0   1   1   0   0   +3.619233267e+01
dxdz_sv   0   0   1   0   2   0   +1.991132558e+00
dxdz_sv   0   0   1   0   1   1   -4.553947435e+01
