poly-DoF 4
is-RHRS 0
x_sv 3 0 0 0 -1.57693643e-02 
x_sv 2 1 0 0 +9.62290397e-01 
x_sv 2 0 1 0 -2.68659555e-01 
x_sv 2 0 0 1 +3.25592630e-02 
x_sv 2 0 0 0 +8.77979215e-03 
x_sv 1 2 0 0 -2.37570644e+01 
x_sv 1 1 1 0 +3.36997779e+01 
x_sv 1 1 0 1 +4.48289867e+01 
x_sv 1 1 0 0 +1.16314026e+00 
x_sv 1 0 2 0 -6.28476843e+00 
x_sv 1 0 1 1 -1.15016184e+01 
x_sv 1 0 1 0 +7.00021909e-01 
x_sv 1 0 0 2 -2.91625775e+01 
x_sv 1 0 0 1 -2.07747561e+00 
x_sv 1 0 0 0 -2.86304912e-02 
x_sv 0 3 0 0 +2.99563162e+02 
x_sv 0 2 1 0 -2.80293308e+02 
x_sv 0 2 0 1 -8.83974885e+02 
x_sv 0 2 0 0 -1.87609783e+01 
x_sv 0 1 2 0 +3.22021764e+02 
x_sv 0 1 1 1 -4.15771578e+02 
x_sv 0 1 1 0 -2.43655932e+01 
x_sv 0 1 0 2 +1.38493232e+02 
x_sv 0 1 0 1 -9.89857560e+00 
x_sv 0 1 0 0 -5.38261928e-01 
x_sv 0 0 3 0 -7.35895216e+01 
x_sv 0 0 2 1 -1.32503929e+02 
x_sv 0 0 2 0 -1.61927774e+00 
x_sv 0 0 1 2 +3.15050011e+02 
x_sv 0 0 1 1 -7.89954032e-01 
x_sv 0 0 1 0 -1.53630081e+00 
x_sv 0 0 0 3 +1.60521573e+02 
x_sv 0 0 0 2 +2.68834582e+01 
x_sv 0 0 0 1 +1.28738020e+00 
x_sv 0 0 0 0 +1.41449304e-02 
y_sv 3 0 0 0 -6.89297013e-03 
y_sv 2 1 0 0 +4.28629283e-01 
y_sv 2 0 1 0 +4.22993941e-03 
y_sv 2 0 0 1 +4.54160861e-01 
y_sv 2 0 0 0 +2.32374272e-02 
y_sv 1 2 0 0 -4.85827994e+00 
y_sv 1 1 1 0 -8.29102999e-01 
y_sv 1 1 0 1 -1.93684429e+01 
y_sv 1 1 0 0 -5.97637230e-01 
y_sv 1 0 2 0 -5.68419808e-01 
y_sv 1 0 1 1 -9.34484245e-01 
y_sv 1 0 1 0 -1.75461486e-02 
y_sv 1 0 0 2 -4.67261457e+00 
y_sv 1 0 0 1 -1.32492761e+00 
y_sv 1 0 0 0 -1.99805285e-02 
y_sv 0 3 0 0 +6.20234418e+01 
y_sv 0 2 1 0 -3.95220322e+01 
y_sv 0 2 0 1 -3.54844880e+00 
y_sv 0 2 0 0 +2.22137810e-01 
y_sv 0 1 2 0 +4.37595616e+01 
y_sv 0 1 1 1 -8.49766313e+01 
y_sv 0 1 1 0 -7.97290371e+00 
y_sv 0 1 0 2 +1.19124681e+02 
y_sv 0 1 0 1 +7.93271602e+00 
y_sv 0 1 0 0 -4.64299784e-01 
y_sv 0 0 3 0 +4.75474126e+01 
y_sv 0 0 2 1 +7.50060189e+01 
y_sv 0 0 2 0 -2.24279946e+00 
y_sv 0 0 1 2 -9.59930625e+01 
y_sv 0 0 1 1 +3.09423226e+00 
y_sv 0 0 1 0 -6.47675663e-03 
y_sv 0 0 0 3 -4.01154879e+01 
y_sv 0 0 0 2 +9.04230741e+00 
y_sv 0 0 0 1 +8.13229379e-01 
y_sv 0 0 0 0 -1.49202765e-02 
dxdz_sv 3 0 0 0 -2.66038452e-02 
dxdz_sv 2 1 0 0 +1.62344050e+00 
dxdz_sv 2 0 1 0 -4.53244472e-01 
dxdz_sv 2 0 0 1 +5.49293919e-02 
dxdz_sv 2 0 0 0 +1.48120258e-02 
dxdz_sv 1 2 0 0 -4.00795651e+01 
dxdz_sv 1 1 1 0 +5.68535076e+01 
dxdz_sv 1 1 0 1 +7.56291374e+01 
dxdz_sv 1 1 0 0 +1.96228603e+00 
dxdz_sv 1 0 2 0 -1.06027740e+01 
dxdz_sv 1 0 1 1 -1.94039067e+01 
dxdz_sv 1 0 1 0 +1.18097814e+00 
dxdz_sv 1 0 0 2 -4.91989836e+01 
dxdz_sv 1 0 0 1 -3.50482356e+00 
dxdz_sv 1 0 0 0 -4.83013228e-02 
dxdz_sv 0 3 0 0 +5.05380676e+02 
dxdz_sv 0 2 1 0 -4.72871297e+02 
dxdz_sv 0 2 0 1 -1.49131763e+03 
dxdz_sv 0 2 0 0 -3.16508739e+01 
dxdz_sv 0 1 2 0 +5.43269658e+02 
dxdz_sv 0 1 1 1 -7.01431109e+02 
dxdz_sv 0 1 1 0 -4.11061890e+01 
dxdz_sv 0 1 0 2 +2.33646229e+02 
dxdz_sv 0 1 0 1 -1.66994793e+01 
