x_sv 3 0 0 0 -1.11239663e-03 
x_sv 2 1 0 0 -6.88215765e-02 
x_sv 2 0 1 0 -3.82003568e-01 
x_sv 2 0 0 1 +2.28980953e-01 
x_sv 2 0 0 0 -8.65055967e-03 
x_sv 1 2 0 0 -3.50955117e+00 
x_sv 1 1 1 0 +2.34136269e+01 
x_sv 1 1 0 1 +6.78801146e+00 
x_sv 1 1 0 0 +2.05812932e-01 
x_sv 1 0 2 0 +1.10135216e+01 
x_sv 1 0 1 1 +3.81024166e+00 
x_sv 1 0 1 0 +1.07983210e+00 
x_sv 1 0 0 2 -4.83971013e+00 
x_sv 1 0 0 1 -6.13719586e-04 
x_sv 1 0 0 0 +7.71408121e-03 
x_sv 0 3 0 0 -1.23533816e+01 
x_sv 0 2 1 0 -4.39805894e+02 
x_sv 0 2 0 1 -3.83958282e+01 
x_sv 0 2 0 0 -3.81134510e+00 
x_sv 0 1 2 0 +5.81111418e+01 
x_sv 0 1 1 1 +1.30508831e+02 
x_sv 0 1 1 0 -1.39132054e+01 
x_sv 0 1 0 2 -1.06523446e+02 
x_sv 0 1 0 1 +1.13406292e+01 
x_sv 0 1 0 0 +1.51196596e-01 
x_sv 0 0 3 0 -8.81581920e+01 
x_sv 0 0 2 1 -3.42725969e+02 
x_sv 0 0 2 0 -1.42022827e+01 
x_sv 0 0 1 2 -2.67933969e+02 
x_sv 0 0 1 1 -1.85933226e+01 
x_sv 0 0 1 0 -1.82452189e+00 
x_sv 0 0 0 3 +7.90096537e+01 
x_sv 0 0 0 2 -7.79889031e+00 
x_sv 0 0 0 1 -3.00656536e-01 
x_sv 0 0 0 0 -3.76526166e-03 
y_sv 3 0 0 0 +1.20637541e-04 
y_sv 2 1 0 0 +4.37350554e-02 
y_sv 2 0 1 0 +2.30344256e-03 
y_sv 2 0 0 1 -1.78583073e-03 
y_sv 2 0 0 0 +4.25529926e-03 
y_sv 1 2 0 0 -3.13217212e+00 
y_sv 1 1 1 0 +9.57906620e-01 
y_sv 1 1 0 1 +3.76024130e+00 
y_sv 1 1 0 0 -1.72288642e-01 
y_sv 1 0 2 0 +6.19994794e-01 
y_sv 1 0 1 1 -3.14044735e+00 
y_sv 1 0 1 0 +1.99139864e-02 
y_sv 1 0 0 2 -5.23247014e+00 
y_sv 1 0 0 1 -5.38052072e-01 
y_sv 1 0 0 0 -6.99640870e-04 
y_sv 0 3 0 0 -1.63290605e+00 
y_sv 0 2 1 0 -8.61425323e+01 
y_sv 0 2 0 1 +1.38299225e+01 
y_sv 0 2 0 0 -1.34314888e+00 
y_sv 0 1 2 0 +8.92127019e+01 
y_sv 0 1 1 1 +8.47960085e+01 
y_sv 0 1 1 0 -3.96474719e+00 
y_sv 0 1 0 2 -8.24491311e+01 
