poly-DoF 5
is-RHRS 0
dxdz_sv   2   0   0   0   0   +7.492236182e+00
dxdz_sv   1   1   0   0   0   -1.999458132e+01
dxdz_sv   1   0   1   0   0   -3.922382123e+01
dxdz_sv   1   0   0   1   0   +4.243794720e+01
dxdz_sv   1   0   0   0   1   +2.373428135e+00
dxdz_sv   1   0   0   0   0   -1.115950530e-01
dxdz_sv   0   2   0   0   0   +1.289575812e+00
dxdz_sv   0   1   1   0   0   +5.570452039e+01
dxdz_sv   0   1   0   1   0   -4.745722625e+00
dxdz_sv   0   1   0   0   1   -3.175417298e-01
dxdz_sv   0   1   0   0   0   +7.781786228e-02
dxdz_sv   0   0   2   0   0   +5.137638754e+01
dxdz_sv   0   0   1   1   0   -1.239319518e+02
dxdz_sv   0   0   1   0   1   -7.515274062e+00
dxdz_sv   0   0   1   0   0   +1.452721586e+00
dxdz_sv   0   0   0   2   0   +3.483788735e+00
dxdz_sv   0   0   0   1   1   +3.497396270e-01
dxdz_sv   0   0   0   1   0   -1.539774444e-01
dxdz_sv   0   0   0   0   2   +1.188004465e-02
dxdz_sv   0   0   0   0   1   -1.085180139e-02
dxdz_sv   0   0   0   0   0   +1.024596032e-03
dydz_sv   2   0   0   0   0   +2.365730110e-01
dydz_sv   1   1   0   0   0   +2.682241954e-01
dydz_sv   1   0   1   0   0   +7.065104491e-02
dydz_sv   1   0   0   1   0   -6.906180928e-01
dydz_sv   1   0   0   0   1   -5.152752540e-02
dydz_sv   1   0   0   0   0   +5.503744962e-03
dydz_sv   0   2   0   0   0   -7.732097455e-01
dydz_sv   0   1   1   0   0   -7.285200763e-01
dydz_sv   0   1   0   1   0   +1.061537970e+01
dydz_sv   0   1   0   0   1   +1.516133253e+00
dydz_sv   0   1   0   0   0   +9.560011253e-01
dydz_sv   0   0   2   0   0   -2.876837515e-01
dydz_sv   0   0   1   1   0   +1.880096153e+00
dydz_sv   0   0   1   0   1   +1.445812311e-01
dydz_sv   0   0   1   0   0   -1.510400785e-02
dydz_sv   0   0   0   2   0   -2.279547455e+01
dydz_sv   0   0   0   1   1   -5.518739205e+00
dydz_sv   0   0   0   1   0   -1.209072646e+00
dydz_sv   0   0   0   0   2   -2.280419485e-01
dydz_sv   0   0   0   0   1   -3.275179452e-02
dydz_sv   0   0   0   0   0   +1.191950997e-02
x_sv   2   0   0   0   0   -2.986662136e+00
x_sv   1   1   0   0   0   +4.339149684e+00
x_sv   1   0   1   0   0   +1.568756329e+01
x_sv   1   0   0   1   0   -7.207643027e+00
x_sv   1   0   0   0   1   +3.951598346e-01
x_sv   1   0   0   0   0   +9.449914373e-01
x_sv   0   2   0   0   0   -1.583905402e-01
x_sv   0   1   1   0   0   -1.397928850e+01
x_sv   0   1   0   1   0   +2.531550496e-01
x_sv   0   1   0   0   1   +1.426627116e-02
x_sv   0   1   0   0   0   -1.126367582e-02
x_sv   0   0   2   0   0   -2.058937133e+01
x_sv   0   0   1   1   0   +3.103840152e+01
x_sv   0   0   1   0   1   +1.421876118e-01
x_sv   0   0   1   0   0   -1.925869092e+00
x_sv   0   0   0   2   0   +4.779131006e-01
x_sv   0   0   0   1   1   +1.152421678e-01
x_sv   0   0   0   1   0   +1.590156274e-02
x_sv   0   0   0   0   2   +3.695860662e-03
x_sv   0   0   0   0   1   +1.104072028e-03
x_sv   0   0   0   0   0   +1.132674240e-03
y_sv   2   0   0   0   0   +1.402196025e-01
y_sv   1   1   0   0   0   +1.589796314e-01
y_sv   1   0   1   0   0   +4.187570484e-02
y_sv   1   0   0   1   0   -4.093374562e-01
y_sv   1   0   0   0   1   -3.054096959e-02
y_sv   1   0   0   0   0   +3.262134291e-03
y_sv   0   2   0   0   0   -4.582904990e-01
y_sv   0   1   1   0   0   -4.318024071e-01
y_sv   0   1   0   1   0   +6.291860245e+00
y_sv   0   1   0   0   1   +8.986299889e-01
y_sv   0   1   0   0   0   +5.666330972e-01
y_sv   0   0   2   0   0   -1.705135397e-01
y_sv   0   0   1   1   0   +1.114355075e+00
y_sv   0   0   1   0   1   +8.569499403e-02
y_sv   0   0   1   0   0   -8.952322879e-03
y_sv   0   0   0   2   0   -1.351114555e+01
y_sv   0   0   0   1   1   -3.271021556e+00
y_sv   0   0   0   1   0   -7.166315601e-01
y_sv   0   0   0   0   2   -1.351631417e-01
y_sv   0   0   0   0   1   -1.941237335e-02
y_sv   0   0   0   0   0   -1.694728701e-02
