x_sv 2 0 0 0 +2.40051348e-03 
x_sv 1 1 0 0 +2.00074440e-01 
x_sv 1 0 1 0 +8.89937230e-01 
x_sv 1 0 0 1 -6.53391011e-01 
x_sv 1 0 0 0 +1.02057972e-02 
x_sv 0 2 0 0 +1.67448241e+00 
x_sv 0 1 1 0 -1.98956117e+01 
x_sv 0 1 0 1 +1.10776042e+00 
x_sv 0 1 0 0 -1.08725040e-02 
x_sv 0 0 2 0 -5.56600706e+00 
x_sv 0 0 1 1 -5.95244869e+00 
x_sv 0 0 1 0 -2.10651098e+00 
x_sv 0 0 0 2 +4.78885952e+00 
x_sv 0 0 0 1 -1.41134776e-01 
x_sv 0 0 0 0 -2.38639270e-03 
y_sv 2 0 0 0 +4.45446029e-03 
y_sv 1 1 0 0 +5.22262635e-03 
y_sv 1 0 1 0 +1.07771037e-01 
y_sv 1 0 0 1 -5.89596597e-01 
y_sv 1 0 0 0 +2.93096362e-03 
y_sv 0 2 0 0 -5.90484685e-02 
y_sv 0 1 1 0 -2.69476186e+00 
y_sv 0 1 0 1 -9.66235584e-01 
y_sv 0 1 0 0 -7.34087900e-01 
y_sv 0 0 2 0 -6.06454879e+00 
y_sv 0 0 1 1 +2.61140022e+00 
y_sv 0 0 1 0 -7.36001763e-02 
y_sv 0 0 0 2 -2.60840308e-01 
y_sv 0 0 0 1 +2.69904550e-01 
y_sv 0 0 0 0 -3.13696385e-03 
dxdz_tg 2 0 0 0 +2.42120478e-03 
dxdz_tg 1 1 0 0 +2.01798988e-01 
dxdz_tg 1 0 1 0 +8.97608072e-01 
dxdz_tg 1 0 0 1 -6.59022936e-01 
dxdz_tg 1 0 0 0 +1.02937664e-02 
dxdz_tg 0 2 0 0 +1.68891567e+00 
dxdz_tg 0 1 1 0 -2.00671026e+01 
dxdz_tg 0 1 0 1 +1.11730879e+00 
dxdz_tg 0 1 0 0 -1.09662199e-02 
dxdz_tg 0 0 2 0 -5.61398344e+00 
dxdz_tg 0 0 1 1 -6.00375601e+00 
dxdz_tg 0 0 1 0 -2.12466812e+00 
dxdz_tg 0 0 0 2 +4.83013725e+00 
dxdz_tg 0 0 0 1 -1.42351291e-01 
dxdz_tg 0 0 0 0 -1.45926337e-03 
dydz_tg 2 0 0 0 +4.49285565e-03 
dydz_tg 1 1 0 0 +5.26764294e-03 
dydz_tg 1 0 1 0 +1.08699973e-01 
dydz_tg 1 0 0 1 -5.94678643e-01 
dydz_tg 1 0 0 0 +2.95622715e-03 
dydz_tg 0 2 0 0 -5.95574386e-02 
dydz_tg 0 1 1 0 -2.71798944e+00 
dydz_tg 0 1 0 1 -9.74564082e-01 
dydz_tg 0 1 0 0 -7.40415394e-01 
dydz_tg 0 0 2 0 -6.11682236e+00 
dydz_tg 0 0 1 1 +2.63390927e+00 
dydz_tg 0 0 1 0 -7.42345753e-02 
dydz_tg 0 0 0 2 -2.63088630e-01 
dydz_tg 0 0 0 1 +2.72231001e-01 
dydz_tg 0 0 0 0 -1.17242276e-02 
